#OTUID	E-DS-623	E-JT-526	E-LS-526	E-CR-2016	E-TL-2016	E-VP-2016	E-DS-428	E-TL-Aug-2014	E-SOG-3619	E-SOG-6527	E-SOG-5527	E-TL-Jul-2014	E-SOG-5619	E-CB-2016	E-SOG-2527	E-LH-2016	E-BP-2016	E-PM-Aug-2013	E-TI-2014	E-SOG-6424	E-JP-2016	E-SOG-2619	E-FR-2014	E-LS-428	E-SOG-7424	E-WV-Aug-2014	E-WC-2016	E-SOG-1527	E-WV-7-2014	E-LS-623	E-TB-2016	E-PM-Jula-2014	E-PM-7-2014	E-MT-526	E-Tca-2014	E-WP-526	E-PM-2016	E-SOG-4424	E-WP-623	E-SOG-4527	E-WP-428	E-JT-428	E-DU-2016	E-SOG-1424	E-JT-623	E-DU-7-2014	E-BL-2016	E-DU-Jula-2014	E-MT-623	E-MT-428	E-TC-2014	E-TL-7-2014	E-SOG-3527	E-SOG-3424	E-SOG-2424	E-SOG-6619	E-SOG-5424	taxonomy
FPLK01000638.1.1337	15.0	15.0	32.0	0.0	0.0	0.0	34.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	111.0	0.0	6.0	0.0	0.0	0.0	0.0	40.0	42.0	34.0	0.0	0.0	7.0	46.0	0.0	46.0	0.0	0.0	0.0	36.0	0.0	16.0	0.0	29.0	31.0	47.0	27.0	24.0	0.0	16.0	35.0	8.0	0.0	0.0	14.0	0.0	0.0	0.0	43.0	25.0	21.0	0.0	12.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__metagenome
FM200890.1.1413	26.0	11.0	11.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	5.0	7.0	0.0	0.0	0.0	0.0	34.0	309.0	5.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	27.0	0.0	27.0	0.0	0.0	174.0	0.0	11.0	16.0	6.0	0.0	160.0	0.0	0.0	0.0	131.0	0.0	0.0	10.0	13.0	16.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Verrucomicrobia; D_2__Verrucomicrobiae; D_3__Pedosphaerales; D_4__Pedosphaeraceae; D_5__uncultured bacterium; D_6__uncultured bacterium
AB274745.1.1234	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	26.0	10.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	78.0	5.0	0.0	241.0	0.0	56.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	1019.0	0.0	100.0	0.0	0.0	70.0	6.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Vibrionales; D_4__Vibrionaceae; D_5__Vibrio; D_6__Vibrio ichthyoenteri
LIAR01000023.9798.11354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	63.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	132.0	0.0	284.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__SAR86 clade; D_4__SAR86 cluster bacterium BACL1 MAG-120507-bin14; D_5__SAR86 cluster bacterium BACL1 MAG-120507-bin14; D_6__SAR86 cluster bacterium BACL1 MAG-120507-bin14
JX016481.1.1433	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	8.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	12.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	5.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia; D_6__uncultured bacterium
GQ347754.1.1311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	51.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	5.0	12.0	0.0	0.0	0.0	298.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Jannaschia; D_6__uncultured alpha proteobacterium
JN547472.1.1432	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	15.0	0.0	0.0	12.0	17.0	0.0	0.0	10.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	19.0	0.0	19.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	13.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia; D_6__uncultured Pelagibacterales bacterium
HM022753.1.1297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	7.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Polaribacter 4; D_6__Polaribacter sp. MB-G19
EU801561.1.1501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	6.0	7.0	0.0	0.0	0.0	0.0	7.0	0.0	12.0	0.0	0.0	0.0	0.0	28.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	33.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Limnohabitans; D_6__uncultured bacterium
KC899248.1.1329	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	5.0	9.0	0.0	11.0	68.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	24.0	75.0	0.0	5.0	0.0	37.0	0.0	0.0	0.0	0.0	12.0	0.0	11.0	0.0	0.0	0.0	7.0	0.0	9.0	0.0	0.0	0.0	0.0	721.0	0.0	0.0	0.0	10.0	0.0	19.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Alteromonadales; D_4__Alteromonadaceae; D_5__Glaciecola; D_6__uncultured Glaciecola sp.
FR685383.1.1426	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	9.0	11.0	5.0	0.0	0.0	9.0	6.0	0.0	0.0	13.0	8.0	7.0	0.0	40.0	0.0	14.0	0.0	19.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	98.0	0.0	38.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Planktomarina; D_6__uncultured marine bacterium
KP686898.1.1413	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	15.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	561.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Crocinitomicaceae; D_5__Fluviicola; D_6__uncultured bacterium
JN090811.1.1342	302.0	399.0	472.0	0.0	0.0	0.0	184.0	0.0	67.0	0.0	0.0	0.0	12.0	0.0	433.0	13.0	8.0	0.0	0.0	5.0	0.0	988.0	432.0	136.0	0.0	0.0	0.0	230.0	0.0	752.0	0.0	0.0	0.0	742.0	9.0	570.0	0.0	100.0	1364.0	129.0	238.0	185.0	0.0	6.0	1107.0	0.0	0.0	0.0	1766.0	57.0	0.0	20.0	479.0	82.0	58.0	0.0	19.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17; D_5__uncultured bacterium; D_6__uncultured bacterium
KY114788.1.1348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Pseudomonadales; D_4__Moraxellaceae; D_5__Fluviicoccus; D_6__Perlucidibaca piscinae
FPLP01003301.1.1332	0.0	6.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	8.0	11.0	9.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	11.0	0.0	0.0	12.0	9.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__env.OPS 17; D_5__metagenome; D_6__metagenome
FN668174.1.1485	42.0	86.0	138.0	0.0	0.0	0.0	711.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	120.0	13.0	13.0	0.0	0.0	30.0	0.0	136.0	38.0	715.0	22.0	0.0	13.0	53.0	0.0	53.0	0.0	0.0	0.0	103.0	0.0	119.0	0.0	643.0	101.0	44.0	725.0	991.0	8.0	34.0	110.0	0.0	0.0	0.0	245.0	242.0	0.0	0.0	124.0	486.0	351.0	0.0	109.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Crocinitomicaceae; D_5__Fluviicola; D_6__uncultured Cryomorphaceae bacterium
KX241550.1.1225	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	34.0	0.0	7.0	0.0	173.0	0.0	0.0	58.0	0.0	0.0	11.0	0.0	0.0	26.0	10.0	72.0	0.0	8.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	14.0	0.0	48.0	0.0	0.0	15.0	8.0	0.0	0.0	9.0	0.0	5.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Vibrionales; D_4__Vibrionaceae; D_5__Vibrio; D_6__Vibrio sp.
GU127175.1.1203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	67.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	21.0	0.0	0.0	0.0	0.0	6.0	0.0	5.0	0.0	0.0	0.0	8.0	173.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	180.0	5.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Chitinophagales; D_4__Chitinophagaceae; D_5__Sediminibacterium; D_6__uncultured Flavobacteriia bacterium
FJ612324.1.1503	12.0	13.0	22.0	0.0	0.0	0.0	65.0	8.0	0.0	0.0	0.0	8.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	66.0	11.0	59.0	0.0	0.0	0.0	31.0	0.0	63.0	0.0	0.0	0.0	29.0	112.0	13.0	0.0	35.0	21.0	31.0	48.0	69.0	0.0	0.0	33.0	0.0	6.0	0.0	25.0	6.0	0.0	122.0	27.0	39.0	16.0	0.0	10.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__uncultured bacterium
EU799808.1.1421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	12.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	40.0	0.0	0.0	9.0	5.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	311.0	0.0	27.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	7.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__uncultured bacterium; D_6__uncultured bacterium
CP007501.32246.33660	173.0	279.0	410.0	12.0	0.0	15.0	1625.0	0.0	58.0	0.0	48.0	5.0	19.0	0.0	1141.0	62.0	85.0	0.0	0.0	180.0	30.0	730.0	521.0	1789.0	86.0	0.0	48.0	475.0	7.0	809.0	9.0	0.0	0.0	603.0	25.0	260.0	5.0	1746.0	379.0	453.0	1401.0	1920.0	48.0	320.0	483.0	73.0	37.0	33.0	283.0	197.0	0.0	22.0	424.0	1327.0	896.0	0.0	470.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__Polynucleobacter duraquae
EU802532.1.1252	0.0	0.0	0.0	0.0	0.0	93.0	0.0	0.0	43.0	47.0	17.0	0.0	13.0	21.0	8.0	71.0	44.0	331.0	32.0	60.0	56.0	129.0	0.0	0.0	242.0	285.0	11.0	32.0	110.0	0.0	111.0	24.0	38.0	0.0	0.0	0.0	13.0	156.0	0.0	54.0	17.0	44.0	11.0	171.0	17.0	249.0	0.0	122.0	0.0	0.0	230.0	0.0	0.0	51.0	97.0	42.0	202.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade II; D_5__uncultured bacterium; D_6__uncultured bacterium
FQ658746.1.1361	0.0	7.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	35.0	20.0	0.0	0.0	0.0	6.0	0.0	6.0	0.0	0.0	0.0	27.0	56.0	11.0	0.0	14.0	9.0	0.0	11.0	15.0	0.0	0.0	16.0	0.0	0.0	0.0	5.0	0.0	0.0	66.0	7.0	8.0	9.0	0.0	5.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Methylophilaceae; D_5__Methylotenera; D_6__uncultured soil bacterium
HG315010.1.1393	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	160.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Oceanospirillales; D_4__Nitrincolaceae; D_5__Neptunomonas; D_6__Neptunomonas concharum
GQ349699.1.1369	0.0	0.0	0.0	0.0	0.0	69.0	0.0	0.0	11.0	211.0	50.0	0.0	0.0	239.0	19.0	41.0	32.0	18.0	18.0	21.0	34.0	13.0	0.0	0.0	33.0	0.0	23.0	232.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	29.0	51.0	0.0	11.0	0.0	0.0	10.0	91.0	0.0	0.0	0.0	0.0	0.0	0.0	366.0	0.0	0.0	10.0	71.0	15.0	76.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Sphingobacteriales; D_4__NS11-12 marine group; D_5__uncultured Bacteroidetes bacterium; D_6__uncultured Bacteroidetes bacterium
JNSL01000092.13637.15084	41.0	65.0	104.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	10.0	15.0	0.0	0.0	0.0	34.0	0.0	44.0	0.0	0.0	0.0	82.0	284.0	71.0	0.0	12.0	48.0	48.0	22.0	22.0	0.0	0.0	38.0	0.0	0.0	0.0	134.0	6.0	0.0	396.0	103.0	5.0	5.0	0.0	0.0	D_0__Bacteria; D_1__Chloroflexi; D_2__Chloroflexia; D_3__Chloroflexales; D_4__Roseiflexaceae; D_5__uncultured; D_6__freshwater metagenome
EU780140.1.1266	227.0	0.0	25.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	8.0	15.0	0.0	0.0	0.0	0.0	48.0	59.0	15.0	0.0	0.0	0.0	5.0	0.0	325.0	0.0	0.0	0.0	6.0	482.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	9.0	0.0	37.0	27.0	8.0	0.0	41.0	0.0	0.0	571.0	8.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Polynucleobacter; D_6__beta proteobacterium GS
GQ348825.1.1295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Salinihabitans; D_6__uncultured alpha proteobacterium
KX934437.1.1374	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	9.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	12.0	0.0	0.0	19.0	16.0	0.0	0.0	0.0	0.0	10.0	10.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	16.0	5.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Acidimicrobiia; D_3__Actinomarinales; D_4__Actinomarinaceae; D_5__Candidatus Actinomarina; D_6__uncultured marine bacterium
GQ347820.1.1372	0.0	0.0	0.0	0.0	0.0	155.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	14.0	13.0	47.0	0.0	0.0	70.0	36.0	0.0	0.0	13.0	30.0	5.0	0.0	22.0	0.0	212.0	63.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	16.0	0.0	26.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	71.0	5.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__NS2b marine group; D_6__uncultured Bacteroidetes bacterium
FN691909.1.1456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Nostocaceae; D_5__Dolichospermum NIES41; D_6__Dolichospermum flos-aquae 04-57
FR684758.1.1445	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	9.0	6.0	0.0	0.0	0.0	14.0	9.0	48.0	36.0	6.0	0.0	482.0	35.0	19.0	0.0	0.0	788.0	0.0	10.0	68.0	6.0	0.0	113.0	8.0	8.0	0.0	0.0	16.0	10.0	350.0	0.0	28.0	19.0	54.0	12.0	453.0	0.0	29.0	0.0	19.0	0.0	0.0	37.0	0.0	0.0	68.0	299.0	0.0	901.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Puniceispirillales; D_4__SAR116 clade; D_5__uncultured marine bacterium; D_6__uncultured marine bacterium
DQ234245.1.1495	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	441.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	797.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__Rhodobacterales; D_4__Rhodobacteraceae; D_5__Roseibacterium; D_6__uncultured Rhodobacteraceae bacterium
JX524928.1.1361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	12.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Alphaproteobacteria; D_3__SAR11 clade; D_4__Clade I; D_5__Clade Ia; D_6__uncultured Pelagibacterales bacterium
JQ361158.1.1211	458.0	346.0	758.0	99.0	0.0	12.0	1591.0	0.0	68.0	0.0	12.0	22.0	0.0	0.0	873.0	101.0	138.0	0.0	0.0	90.0	5.0	1074.0	825.0	1615.0	23.0	0.0	30.0	408.0	6.0	2201.0	0.0	0.0	0.0	789.0	154.0	444.0	0.0	1120.0	612.0	347.0	1438.0	2114.0	80.0	100.0	709.0	52.0	55.0	11.0	456.0	197.0	0.0	172.0	698.0	892.0	563.0	0.0	208.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Acidovorax; D_6__Acidovorax facilis
KP686680.1.1442	6.0	0.0	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	6.0	7.0	0.0	0.0	7.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Actinobacteria; D_2__Actinobacteria; D_3__Micrococcales; D_4__Microbacteriaceae; D_5__Candidatus Limnoluna; D_6__uncultured bacterium
KC358634.1.1261	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	274.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	14.0	0.0	0.0	0.0	0.0	381.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Proteobacteria; D_2__Gammaproteobacteria; D_3__Betaproteobacteriales; D_4__Burkholderiaceae; D_5__Herbaspirillum; D_6__uncultured bacterium
EU236320.1.1370	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	13.0	0.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Epsilonbacteraeota; D_2__Campylobacteria; D_3__Campylobacterales; D_4__Arcobacteraceae; D_5__Arcobacter; D_6__uncultured bacterium
JQ197367.1.1350	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	215.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	34.0	0.0	0.0	5.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	81.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Bacteroidetes; D_2__Bacteroidia; D_3__Flavobacteriales; D_4__Flavobacteriaceae; D_5__Aquibacter; D_6__uncultured bacterium
EU078536.1.1203	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	D_0__Bacteria; D_1__Cyanobacteria; D_2__Oxyphotobacteria; D_3__Nostocales; D_4__Nostocaceae; D_5__Cuspidothrix LMECYA 163; D_6__Cuspidothrix issatschenkoi LMECYA 190
